Yeola,20.042,74.489,India
Sheikhpura,25.14,85.841,India
Gulaothi,28.589,77.793,India
Seohara,29.209,78.588,India
Zahirabad,17.681,77.607,India
Karsiyang,26.883,88.277,India
Manglaur,29.791,77.878,India
Gangakher,18.97,76.749,India
Nohar,29.183,74.771,India
Ganj Dundwara,27.733,78.941,India
Nanpara,27.865,81.5,India
Atarra,25.286,80.572,India
Teghra,25.49,85.94,India
Bhaisa,19.113,77.963,India
Dondaicha,21.324,74.568,India
Vite,17.273,74.538,India
Peddapuram,17.077,82.138,India
Mahmudabad,27.292,81.118,India
Pakur,24.639,87.842,India
Cherthala,9.684,76.336,India
Nayudupet,13.907,79.895,India
Halol,22.503,73.472,India
Kharar,30.746,76.647,India
Bhadrachalam,17.668,80.889,India
Rampura,30.256,75.241,India
Mattanur,11.93,75.572,India
Shertallai,9.686,76.34,India
Sironj,24.103,77.691,India
Daund,18.465,74.584,India
Parlakimidi,18.781,84.088,India
Ashta,23.018,76.722,India
Nandikotkur,15.857,78.266,India
Khalilabad,26.773,83.072,India
Chittaranjan,23.857,86.903,India
Pathardih,23.666,86.432,India
Dungarpur,23.843,73.715,India
Mandla,22.599,80.371,India
Forbesganj,26.303,87.266,India
Harpanahalli,14.788,75.989,India
Itanagar,27.087,93.61,India
Gumla,23.043,84.544,India
Ozar,20.095,73.928,India
Bhimunipatnam,17.89,83.452,India
Tanda,28.976,78.942,India
Kapadvanj,23.023,73.071,India
Thoubal,24.639,93.996,India
Morar,26.226,78.225,India
Memari,23.176,88.097,India
Nellikkuppam,11.776,79.67,India
Angul,20.841,85.102,India
Medak,18.045,78.261,India
Kalpi,26.117,79.733,India
Hodal,27.892,77.367,India
Ramnagar,25.269,83.03,India
Arsikere,13.314,76.257,India
Nidadavole,16.906,81.672,India
Jhajjar,28.606,76.656,India
Varangaon,21.018,75.91,India
Jammalamadugu,14.847,78.383,India
Jasdan,22.037,71.208,India
Kendraparha,20.502,86.422,India
Gobardanga,22.877,88.755,India
Yellandu,17.591,80.321,India
Merta,26.649,74.034,India
Polavaram,17.248,81.644,India
Kanuru,16.286,81.255,India
Godda,24.827,87.213,India
Kotputli,27.702,76.199,India
Pandhurna,21.596,78.526,India
Ramnagar,27.164,84.323,India
Dig,27.472,77.326,India
Kandhla,29.321,77.271,India
Vikarabad,17.338,77.904,India
Varkala,8.733,76.717,India
Saint Thomas Mount,13.003,80.196,India
Sainthia,23.948,87.68,India
Tumsar,21.383,79.733,India
Peranampattu,12.934,78.719,India
Barhiya,25.288,86.021,India
Kalimpong,27.071,88.475,India
Ramachandrapuram,16.836,82.029,India
Repalle,16.018,80.83,India
Selu,19.455,76.441,India
Bhinmal,24.999,72.271,India
Bangarapet,12.991,78.178,India
Sivaganga,9.847,78.484,India
Tirupparangunram,9.882,78.073,India
Shoranur,10.762,76.271,India
Bikramganj,25.211,84.255,India
Sojat,25.925,73.666,India
Khurda,20.183,85.616,India
Jaspur,29.279,78.828,India
Than,22.574,71.199,India
Jintur,19.612,76.687,India
Khekra,28.866,77.284,India
Balapur,20.666,76.774,India
Dinhata,26.135,89.461,India
Naini Tal,29.397,79.447,India
Kyathampalle,19.668,78.529,India
Sikandra Rao,27.689,78.38,India
Palmaner,13.2,78.747,India
Jajpur,20.849,86.337,India
Canning,22.314,88.665,India
Khairabad,27.527,80.755,India
Kannad,20.257,75.138,India
Athni,16.726,75.064,India
Biaora,23.921,76.911,India
Katol,21.274,78.586,India
Arvi,20.996,78.229,India
Diamond Harbour,22.191,88.19,India
Baghpat,28.945,77.219,India
Bar Bigha,25.219,85.733,India
Limbdi,22.565,71.811,India
Bilara,26.181,73.706,India
Sundargarh,22.117,84.033,India
Manvi,15.991,77.05,India
Fatwa,25.51,85.305,India
Jambusar,22.052,72.801,India
Devakottai,9.947,78.823,India
Digras,20.104,77.718,India
Warora,20.229,79.003,India
Homnabad,17.771,77.125,India
Gadarwara,22.924,78.785,India
Chidawa,28.239,75.64,India
Champa,22.035,82.642,India
Naugachhia,25.388,87.099,India
Hoskote,13.071,77.798,India
Daudnagar,25.035,84.401,India
Sihora,23.487,80.104,India
Jaggayyapeta,16.894,80.098,India
Koraput,18.812,82.71,India
Dhupgari,26.589,89.007,India
Mehkar,20.151,76.568,India
Hilsa,25.316,85.282,India
Bharthana,26.752,79.222,India
Raisen,23.33,77.781,India
Jalarpet,12.57,78.573,India
Burla,21.51,83.873,India
Dahegam,23.169,72.822,India
Garhwa,24.16,83.808,India
Chakradharpur,22.676,85.629,India
Ambah,26.704,78.227,India
Kallakkurichchi,11.74,78.959,India
Ghatampur,26.153,80.168,India
Akividu,16.582,81.381,India
Kovvur,17.016,81.729,India
Solan,30.909,77.109,India
Murtajapur,20.733,77.367,India
Ahmadpur,18.706,76.937,India
Gursahaiganj,27.115,79.732,India
Periyakulam,10.123,77.544,India
Mapuca,15.592,73.809,India
Taki,22.589,88.933,India
Saundatti,15.766,75.118,India
Vaijapur,19.927,74.728,India
Ghatsila,22.585,86.477,India
Hasimara,26.747,89.354,India
Sathupalli,17.25,80.869,India
Puranpur,28.513,80.148,India
Haflong,25.165,93.017,India
Rameswaram,9.289,79.313,India
Bansi,27.177,82.934,India
Thiruthani,13.176,79.616,India
Mandideep,23.082,77.533,India
Thakurdwara,29.192,78.861,India
Farrukhnagar,17.078,78.203,India
Bhavani,11.446,77.682,India
Daman,20.414,72.832,India
Dhone,15.395,77.871,India
Nandura Buzurg,20.834,76.459,India
Murshidabad,24.184,88.272,India
Nadapuram,11.685,75.655,India
Parasia,22.191,78.759,India
Nathdwara,24.938,73.824,India
Shahabad,30.168,76.87,India
Giddarbaha,30.2,74.666,India
Akalkot,17.525,76.206,India
Aroor,9.869,76.305,India
Chinnamanur,9.84,77.381,India
Ghosi,26.106,83.539,India
Amudalavalasa,18.41,83.903,India
Pehowa,29.979,76.582,India
Nurpur,29.15,78.408,India
Aland,17.564,76.569,India
Narayanpet,16.748,77.495,India
Paravur Tekkumbhagam,8.795,76.668,India
Banka,24.881,86.923,India
Simdega,22.615,84.502,India
Kondapalle,16.62,80.542,India
Sangaria,29.799,74.467,India
Jha-Jha,24.771,86.379,India
Jalesar,27.473,78.303,India
Sirohi,24.888,72.848,India
Bhalki,18.043,77.206,India
Palia Kalan,28.432,80.581,India
Talcher,20.949,85.234,India
Chaklasi,22.653,72.945,India
Kunnamangalam,11.305,75.878,India
Rajgir,25.028,85.421,India
Kumhari,21.267,81.517,India
Pathanamthitta,9.267,76.783,India
Nandigama,16.772,80.286,India
Mahe,11.702,75.535,India
Vyara,21.111,73.394,India
Malavalli,12.386,77.06,India
Khambhaliya,22.207,69.65,India
Suluru,13.7,80.017,India
Bhawani Mandi,24.416,75.836,India
Chetwayi,10.529,76.048,India
Vetapalem,15.785,80.307,India
Shahbazpur,26.305,87.289,India
Mahbubabad,17.597,80.002,India
Maihar,24.266,80.761,India
Dibai,28.208,78.262,India
Robertsganj,24.689,83.068,India
Kekri,25.971,75.15,India
Tarikere,13.71,75.814,India
Maudaha,25.683,80.114,India
Porsa,26.674,78.371,India
Savanur,14.973,75.337,India
Pratapgarh,24.032,74.782,India
Bilasipara,26.233,90.234,India
Channarayapatna,12.906,76.388,India
Ellenabad,29.453,74.661,India
Pathri,19.259,76.434,India
Bhadra,29.103,75.171,India
Bantval,12.89,75.035,India
Kotamangalam,10.064,76.628,India
Bairagnia,26.741,85.273,India
Bangarmau,26.891,80.211,India
Paithan,19.475,75.386,India
Barauli,26.381,84.586,India
Sadashivpet,17.619,77.953,India
Vettur,8.717,76.726,India
Patti,31.281,74.858,India
Pujali,22.468,88.145,India
Garhmuktesar,28.787,78.102,India
Revelganj,25.79,84.636,India
Parola,20.881,75.119,India
Manapparai,10.608,78.426,India
Yanam,16.733,82.214,India
Rahuri,19.391,74.65,India
Rawatbhata,24.93,75.592,India
Hojai,26.003,92.856,India
Akbarpur,26.43,82.534,India
Pilibangan,29.45,74.101,India
Vuyyuru,16.363,80.844,India
Barwala,29.367,75.908,India
Anekal,12.711,77.696,India
Kampli,15.406,76.6,India
Phulbani,20.481,84.231,India
Attingal,8.696,76.815,India
Cheyyar,12.661,79.543,India
Padra,22.24,73.085,India
Chunar,25.128,82.882,India
Sanawad,22.174,76.07,India
Bayana,26.908,77.29,India
Kayalpattinam,8.571,78.12,India
Dhaka,26.675,85.167,India
Sadabad,27.438,78.038,India
Bindki,26.036,80.576,India
Dwarka,22.239,68.968,India
Sarangpur,23.567,76.473,India
Daryapur,20.925,77.326,India
Ramganj Mandi,24.646,75.943,India
Gariadhar,21.539,71.577,India
Kakrala,27.893,79.195,India
Arantangi,10.172,78.991,India
Samalkha,29.236,77.013,India
Kovur,14.501,79.985,India
Tuljapur,18.008,76.07,India
Morsi,21.34,78.013,India
Babina,25.239,78.47,India
Dongargarh,21.189,80.755,India
Ashta,16.949,74.409,India
Igatpuri,19.695,73.563,India
Radhanpur,23.832,71.605,India
Budhana,29.288,77.475,India
Lunavada,23.128,73.61,India
Betamcherla,15.451,78.148,India
Rajpipla,21.867,73.5,India
Barpeta Road,26.503,90.969,India
Sherghati,24.559,84.792,India
Umarkhed,19.601,77.689,India
Waris Aliganj,25.017,85.64,India
Kawardha,22.009,81.231,India
Pulgaon,20.722,78.321,India
Buddh Gaya,24.698,84.987,India
Lakshmeshwar,15.127,75.469,India
Atmakur,15.881,78.587,India
Seram,17.179,77.29,India
Niwai,26.361,75.918,India
Dubrajpur,23.79,87.376,India
Jalalabad,27.726,79.655,India
Sanand,22.992,72.382,India
Podaturpet,13.282,79.485,India
Chikodi,16.429,74.586,India
Shahabad,28.567,79.01,India
Tasgaon,17.037,74.602,India
Kodinar,20.794,70.702,India
Kichha,28.912,79.52,India
Purna,19.182,77.026,India
Jamadoba,23.717,86.4,India
Rajula,21.039,71.443,India
Shikarpur,28.281,78.014,India
Pipar,26.384,73.544,India
Sagauli,26.764,84.743,India
Kattivakkam,13.217,80.317,India
Karjat,18.911,73.324,India
Sankeshwar,16.256,74.482,India
Bakhtiyarpur,25.462,85.532,India
Agar,23.712,76.016,India
Nilanga,18.117,76.753,India
Satana,20.595,74.203,India
Patamundai,20.578,86.561,India
Angamali,10.191,76.388,India
Golaghat,26.512,93.96,India
Manipal,13.35,74.783,India
Tadepalle,16.483,80.6,India
Jaito,30.451,74.892,India
Gharaunda,29.537,76.971,India
Kodungallur,10.233,76.195,India
Ausa,18.247,76.499,India
Hamirpur,25.955,80.148,India
Jhabua,22.768,74.591,India
Nawabganj,28.541,79.635,India
Sinnar,19.845,73.999,India
Pen,18.737,73.096,India
Indi,17.177,75.953,India
Pappinissheri,11.957,75.34,India
Mokokchung,26.325,94.518,India
Sathyamangalam,11.505,77.238,India
Fatehpur,27.173,81.211,India
Guledagudda,16.05,75.79,India
Melur,10.032,78.339,India
Bhiwadi,28.21,76.861,India
Guskhara,23.493,87.735,India
Sindgi,16.919,76.234,India
Narsipatnam,17.667,82.612,India
Ichchapuram,19.114,84.687,India
Bahjoi,28.395,78.627,India
Tuensang,26.267,94.824,India
Dharangaon,21.012,75.274,India
Pulivendla,14.421,78.225,India
Peddapalli,18.614,79.374,India
Madikeri,12.426,75.738,India
Kopaganj,26.019,83.566,India
Kaman,27.658,77.269,India
Thana Bhawan,29.586,77.418,India
Uravakonda,14.943,77.255,India
Begamganj,23.599,78.341,India
Darsi,15.77,79.679,India
Erattupetta,9.687,76.779,India
Nargund,15.723,75.387,India
Zaidpur,26.831,81.329,India
Amli,20.283,73.017,India
Sohna,28.247,77.065,India
Anupgarh,29.191,73.209,India
Jogbani,26.399,87.265,India
Kunigal,13.023,77.025,India
Shahpura,27.391,75.96,India
Shikarpur,14.27,75.356,India
Kosamba,21.462,72.958,India
Muhammadabad,25.619,83.756,India
Lakhyabad,23.667,86.667,India
Jhalrapatan,24.542,76.172,India
Sirkazhi,11.237,79.736,India
Chaksu,26.605,75.948,India
Porur,13.036,80.158,India
Bhadasar,28.315,74.29,India
Wai,17.953,73.891,India
Jagatsinghapur,20.256,86.171,India
Bagasra,21.487,70.955,India
Kadur,13.553,76.012,India
Dharmanagar,24.367,92.167,India
Lahar,26.194,78.941,India
Yaval,21.168,75.698,India
Kaimganj,27.554,79.335,India
Janjgir,22.009,82.578,India
Egra,21.899,87.538,India
Bihariganj,25.734,86.988,India
Umreth,22.699,73.116,India
Mushabani,22.511,86.457,India
Venkatagiri,13.96,79.58,India
Mahalingpur,16.389,75.109,India
Neem ka Thana,27.74,75.787,India
Nepanagar,21.454,76.393,India
Nautanwa,27.428,83.418,India
Vallabh Vidyanagar,22.533,72.9,India
Chanderi,24.713,78.138,India
Manuguru,17.93,80.827,India
Mahemdavad,22.824,72.756,India
Almora,29.597,79.659,India
Nakodar,31.126,75.475,India
Karamsad,22.542,72.904,India
Manali,13.167,80.267,India
Dharmabad,18.891,77.849,India
Vedaraniyam,10.372,79.851,India
Jayamkondacholapuram,11.213,79.364,India
Kalka,30.84,76.941,India
Umarga,17.838,76.623,India
Pinjaur,30.799,76.918,India
Bisauli,28.308,78.937,India
Turaiyur,11.15,78.599,India
Pavugada,14.1,77.28,India
Ambasamudram,8.711,77.452,India
Zamania,25.42,83.558,India
Malkapur,17.262,74.176,India
Shirdi,19.766,74.477,India
Bandipura,34.417,74.643,India
Kokrajhar,26.401,90.273,India
Palladam,10.992,77.286,India
Muddebihal,16.338,76.132,India
Lalganj,25.869,85.174,India
Rasra,25.858,83.855,India
Islampur,25.141,85.206,India
Ghugus,19.938,79.112,India
Sattur,9.356,77.925,India
Basudebpur,21.12,86.729,India
Khachrod,23.423,75.282,India
Kotma,23.204,81.979,India
Bhatkal,13.985,74.555,India
Khurai,24.044,78.33,India
Chittur,10.7,76.747,India
Vadigenhalli,13.297,77.802,India
Sijua,23.776,86.33,India
Vandavasi,12.504,79.606,India
Lalsot,26.56,76.329,India
Shahpur,16.696,76.842,India
Chemmumiahpet,14.463,78.812,India
Bahadurganj,26.262,87.824,India
Gomoh,23.874,86.152,India
Jalalpur,26.312,82.739,India
Khunti,23.076,85.278,India
Kangayam,11.006,77.561,India
Zira,30.969,74.991,India
Jhanjharpur,26.265,86.28,India
Sangola,17.439,75.194,India
Singanallur,10.999,77.032,India
Karamadai,11.241,76.96,India
Ramapuram,13.101,79.184,India
Nawanshahr,31.125,76.116,India
Mankachar,25.533,89.864,India
Razampeta,14.195,79.159,India
Sabalgarh,26.249,77.408,India
Hailakandi,24.684,92.561,India
Jagdishpur,26.75,80.545,India
Jagdispur,25.468,84.419,India
Sirur,18.828,74.375,India
Rawatsar,29.267,74.403,India
Shamsabad,27.017,78.124,India
Partur,19.599,76.215,India
Puttur,13.442,79.553,India
Guduvancheri,12.845,80.061,India
Erandol,20.922,75.326,India
Pasan,22.844,82.198,India
Rudarpur,26.445,83.613,India
Safidon,29.406,76.67,India
Hatta,24.134,79.601,India
Elur,10.067,76.283,India
Basavana Bagevadi,16.573,75.973,India
Perambalur,11.233,78.883,India
Gangtok,27.326,88.612,India
Malur,13.003,77.938,India
Usilampatti,9.969,77.786,India
Un,23.887,71.77,India
Mudbidri,13.067,74.995,India
Rajakhera,26.898,78.171,India
Manwat,19.301,76.497,India
Wadi,17.052,76.99,India
Anta,25.15,76.3,India
Maharaganj,27.145,83.562,India
Tarakeswar,22.886,88.014,India
Keelakarai,9.232,78.785,India
Kakching,24.498,93.981,India
Gevrai,19.264,75.75,India
Pihani,27.62,80.203,India
Perungudi,12.961,80.241,India
Sarkhej,22.983,72.502,India
Remuna,21.528,86.872,India
Sri Madhopur,27.466,75.597,India
Walajapet,12.925,79.366,India
Pedana,16.256,81.144,India
Ferokh,11.18,75.841,India
Salaya,22.31,69.604,India
Musiri,10.953,78.444,India
Khair,27.942,77.842,India
Chitapur,17.124,77.082,India
Risod,19.977,76.788,India
Dhandhuka,22.382,71.987,India
Fatehpur Sikri,27.094,77.66,India
Birpara,26.704,89.145,India
Yanamalakuduru,16.485,80.667,India
Cherpulassery,10.877,76.309,India
Amla,21.925,78.128,India
Narsinghgarh,23.708,77.093,India
Talaja,21.353,72.035,India
Dharmadam,11.775,75.465,India
Bhongaon,27.255,79.181,India
Tiruchchendur,8.497,78.119,India
Sasvad,18.344,74.031,India
Ambad,19.613,75.789,India
Ramgarh,27.251,75.179,India
Jalalabad,30.606,74.257,India
Soro,21.279,86.688,India
Lingsugur,16.159,76.522,India
Gajendragarh,15.736,75.97,India
Madurantakam,12.512,79.885,India
Umaria,23.525,80.837,India
Devarkonda,16.692,78.921,India
Dhamnod,22.209,75.471,India
Bilari,28.621,78.804,India
Muvattupula,9.985,76.577,India
Adur,9.156,76.732,India
Saoner,21.385,78.922,India
Miranpur Katra,28.03,79.668,India
Raisinghnagar,29.536,73.449,India
Kalpatta,11.609,76.083,India
Arangaon,19.027,74.715,India
Kalavoor,9.57,76.328,India
Mansa,23.426,72.657,India
Zunheboto,25.967,94.517,India
Mainaguri,26.563,88.82,India
Nagar Karnul,16.482,78.325,India
Khedbrahma,24.03,73.046,India
Taranagar,28.669,75.032,India
Palkonda,18.604,83.756,India
Dhari,21.329,71.026,India
Jewar,28.122,77.557,India
Kalyandurg,14.545,77.106,India
Dighwara,25.744,85.01,India
Shahpura,25.621,74.925,India
Muvattupuzha,9.98,76.574,India
Bachhraon,28.927,78.235,India
Irinjalakuda,10.342,76.211,India
Mangrul Pir,20.314,77.342,India
Islamnagar,28.329,78.725,India
Madukkarai,10.906,76.963,India
Ariyalur,11.138,79.076,India
Ponmana,9.008,76.52,India
Manavadar,21.498,70.138,India
Sirsaganj,27.057,78.687,India
Sanchor,24.754,71.773,India
Sandur,15.086,76.547,India
Chodavaram,17.829,82.935,India
Surandai,8.976,77.419,India
Banda,24.045,78.961,India
Piro,25.332,84.405,India
Suar,29.028,79.057,India
Manoharpur,27.298,75.95,India
Rajura,19.779,79.365,India
Kotagiri,11.421,76.86,India
Rusera,25.754,86.026,India
Azhiyur,11.693,75.56,India
Nelamangala,13.1,77.394,India
Soron,27.891,78.746,India
Mukher,18.706,77.368,India
Sholinghur,13.118,79.42,India
Duliajan,27.36,95.318,India
Gadhada,21.97,71.578,India
Malpura,26.284,75.365,India
Alangulam,8.864,77.499,India
Addanki,15.811,79.973,India
Milak,28.61,79.17,India
Coondapoor,13.631,74.69,India
Lakheri,25.672,76.177,India
Lalgola,24.422,88.252,India
Utraula,27.319,82.419,India
Titlagarh,20.29,83.152,India
Tirukkoyilur,11.966,79.203,India
Sonamukhi,23.305,87.413,India
Seoni Malwa,22.45,77.466,India
Badami,15.915,75.677,India
Mavoor,11.267,75.917,India
Mavelikara,9.259,76.556,India
Maur,30.083,75.25,India
Hole Narsipur,12.786,76.243,India
Dhanaura,28.959,78.256,India
Piravam,9.867,76.5,India
Mandi,31.712,76.933,India
Shrigonda,18.615,74.699,India
Pandua,23.075,88.286,India
Punch,33.77,74.093,India
Pilani,28.367,75.604,India
Giddalur,15.374,78.926,India
Maddur,12.583,77.043,India
Madhugiri,13.66,77.212,India
Garhakota,23.779,79.143,India
Koynanagar,17.4,73.767,India
Kumta,14.429,74.419,India
Losal,27.4,74.917,India
Hisua,24.834,85.417,India
Dasna,28.677,77.523,India
Adirampattinam,10.341,79.379,India
Talikota,16.473,76.311,India
Maner,25.646,84.873,India
Birmitrapur,22.4,84.767,India
Erraguntla,14.639,78.54,India
Bamor Kalan,24.893,78.151,India
Kalakkadu,8.514,77.549,India
Razam,18.449,83.66,India
Kareli,22.915,79.064,India
Jalgaon Jamod,21.052,76.535,India
Rajaori,33.375,74.309,India
Jaswantnagar,26.883,78.903,India
Afzalgarh,29.394,78.674,India
Byadgi,14.673,75.487,India
Rehli,23.637,79.063,India
Mungeli,22.066,81.685,India
Manawar,22.236,75.089,India
Kondagaon,19.591,81.664,India
Tehri,30.391,78.48,India
Umarkot,19.665,82.206,India
Nahan,30.56,77.294,India
Sankrail,22.55,88.225,India
Manamadurai,9.673,78.471,India
Kharagpur,25.124,86.556,India
Beldanga,23.934,88.26,India
Rahatgarh,23.79,78.395,India
Pardi,20.509,72.946,India
Miranpur,29.29,77.949,India
Silvassa,20.274,72.997,India
Kalanwali,29.836,74.972,India
Chakapara,22.632,88.349,India
Kalamb,19.044,73.956,India
Hirakud,21.525,83.873,India
Magadi,12.957,77.224,India
Gundlupet,11.81,76.69,India
Kundarkhi,28.683,78.786,India
Bilgram,27.175,80.032,India
Bidhuna,26.802,79.508,India
Perumpavur,10.115,76.476,India
Berasia,23.631,77.434,India
Gobindpur,22.634,86.072,India
Kotdwara,29.746,78.522,India
Bhawanipur,26.454,87.027,India
Rajgarh,27.237,76.622,India
Kasba,25.856,87.538,India
Naharlagun,27.105,93.695,India
Samba,32.562,75.12,India
Vepagunta,17.778,83.216,India
Kulittalai,10.935,78.413,India
Banmankhi,25.889,87.194,India
Sheoganj,25.139,73.068,India
Indapur,18.3,73.25,India
Kemri,28.807,79.205,India
Sausar,21.656,78.797,India
Kartarpur,31.443,75.498,India
Karhal,27.001,78.939,India
Lar,26.204,83.969,India
Deulgaon Raja,20.018,76.038,India
Mahad,18.083,73.417,India
Aliganj,27.494,79.171,India
Raver,21.248,76.035,India
Panagar,23.285,79.995,India
Hangal,14.765,75.125,India
Perumbavoor,10.107,76.474,India
Ratia,29.69,75.577,India
Pauri,30.153,78.777,India
Shahganj,26.05,82.684,India
Dhrol,22.567,70.418,India
Pallippatti,11.94,78.402,India
Gulabpura,25.904,74.66,India
Hadgaon,19.496,77.659,India
Gadhinglaj,16.223,74.35,India
Rajpur,22.304,74.356,India
Terdal,16.494,75.047,India
Rangia,26.449,91.614,India
Jora,26.342,77.809,India
Kheri,27.904,80.798,India
Bilsi,28.129,78.911,India
Taloda,21.561,74.212,India
Polur,12.512,79.124,India
Kalavad,22.208,70.383,India
Rampur,29.806,77.453,India
Rafiganj,24.818,84.634,India
Karera,25.458,78.136,India
Halvad,23.015,71.18,India
Husainabad,24.528,84.0,India
Kukshi,22.207,74.758,India
Sulur,11.024,77.126,India
Elamanchili,17.549,82.857,India
Rajgarh,24.008,76.733,India
Marhaura,25.973,84.868,India
Shiggaon,14.991,75.225,India
Raikot,30.65,75.6,India
Ranavav,21.687,69.745,India
Junnar,19.208,73.875,India
Kanker,20.272,81.492,India
Kinwat,19.626,78.199,India
Nagari,13.321,79.586,India
Kalol,22.608,73.463,India
Jaynagar Majilpur,22.175,88.42,India
Chipurupalle,18.311,83.568,India
Renigunta,13.651,79.513,India
Nalhati,24.297,87.829,India
Gokarna,14.55,74.317,India
Koregaon,18.646,74.059,India
Kandla,23.033,70.217,India
Behror,27.888,76.281,India
Avanigadda,16.021,80.918,India
Srinivaspur,13.339,78.212,India
Nongstoin,25.517,91.265,India
Mussoorie,30.455,78.071,India
Annigeri,15.425,75.433,India
Mahendragarh,28.269,76.153,India
Jais,26.265,81.549,India
Pawayan,28.066,80.103,India
Chhabra,24.665,76.844,India
Khajuraho Group of Monuments,24.848,79.934,India
Sadri,25.186,73.453,India
Jandiala,31.159,75.618,India
Uran,18.878,72.939,India
Pasighat,28.066,95.327,India
Mauganj,24.667,81.873,India
Tekkalakote,15.534,76.877,India
Kallidaikurichi,8.686,77.466,India
Colonelganj,27.134,81.699,India
Mehndawal,26.976,83.11,India
Koelwar,25.581,84.798,India
Kagal,16.577,74.315,India
Bannur,12.333,76.862,India
Kuttampuzha,10.15,76.735,India
Budhlada,29.928,75.562,India
Nileshwar,12.26,75.135,India
Karkala,13.214,74.992,India
Kadakkavoor,8.679,76.767,India
Sundarnagar,31.535,76.905,India
Banganapalle,15.318,78.227,India
Asandh,29.521,76.606,India
Hadagalli,15.02,75.932,India
Anupshahr,28.357,78.269,India
Jalalabad,29.619,77.439,India
Lumding Railway Colony,25.749,93.17,India
Songadh,21.17,73.564,India
Shamsabad,27.537,79.438,India
Kithor,28.867,77.939,India
Machhlishahr,25.686,82.411,India
Baloda Bazar,21.657,82.161,India
Devanhalli,13.247,77.712,India
Gursarai,25.617,79.181,India
Ringas,27.364,75.568,India
Arumuganeri,8.569,78.091,India
Vayalar,9.712,76.339,India
Ahraura,25.016,83.033,India
Rampachodavaram,17.441,81.776,India
Malakanagiri,18.364,81.888,India
Kanigiri,15.406,79.507,India
Chengannur,9.316,76.615,India
Chandauli,25.258,83.268,India
Dakor,22.753,73.15,India
Paramathi Velur,11.192,77.956,India
Sandi,27.289,79.952,India
Padam,33.467,76.885,India
Kolasib,24.224,92.679,India
Marayur,10.276,77.162,India
Shiraguppi,16.619,74.709,India
Abu,24.594,72.718,India
Sheohar,26.514,85.293,India
Kunda,25.717,81.514,India
Deori Khas,23.39,79.016,India
Sakleshpur,12.941,75.785,India
Bemetara,21.716,81.534,India
Bawana,28.798,77.034,India
Periyanayakkanpalaiyam,11.153,76.952,India
Kanth,29.059,78.63,India
Charkhari,25.403,79.749,India
Mangaldai,26.442,92.03,India
Vadnagar,23.786,72.639,India
Safipur,26.738,80.344,India
Kabrai,25.403,80.0,India
Kheda,22.752,72.685,India
Ponneri,13.339,80.195,India
Talwara,31.938,75.887,India
Vadakku Valliyur,8.383,77.612,India
Tharad,24.396,71.626,India
Gauripur,26.083,89.961,India
Hosdurga,13.796,76.284,India
Tekkali,18.606,84.235,India
Pakala,13.449,79.115,India
Minjur,13.28,80.258,India
Naduvannur,11.488,75.775,India
Andol,17.815,78.077,India
Bijbehara,33.794,75.107,India
Gorantla,13.984,77.772,India
Dataganj,28.025,79.408,India
Kailaras,26.305,77.616,India
Chharra,27.925,78.401,India
Faizpur,21.168,75.86,India
Chhota Udepur,22.304,74.016,India
Singapur,17.47,78.126,India
Sahaspur,29.121,78.623,India
Andippatti,9.998,77.621,India
Kant,27.81,79.792,India
Margherita,27.285,95.668,India
Jamtara,23.963,86.803,India
Avinashi,11.193,77.269,India
Iringal,11.559,75.617,India
Uttiramerur,12.614,79.757,India
Vijapur,23.562,72.748,India
Chiknayakanhalli,13.416,76.621,India
Krishnarajpet,12.666,76.488,India
Anjad,22.042,75.055,India
Aron,24.381,77.417,India
Narasannapeta,18.414,84.045,India
Sitarganj,28.929,79.704,India
Nandgaon,20.307,74.655,India
Kushtagi,15.756,76.191,India
Sikandarpur,26.043,84.053,India
Muhammadabad,26.034,83.381,India
Kumbalam,9.906,76.311,India
Srisailain,16.072,78.868,India
Barki Saria,24.176,85.889,India
Ayakudi,10.45,77.552,India
Gangapur,19.697,75.01,India
Aluva,10.108,76.352,India
Rajaldesar,28.028,74.474,India
Hastinapur,29.16,78.008,India
Pathardi,19.173,75.174,India
Colgong,25.263,87.233,India
Chettipalaiyam,10.912,77.037,India
Manasa,24.478,75.141,India
Bhachau,23.299,70.343,India
Bagepalli,13.783,77.797,India
Kotturu,14.824,76.22,India
Mul,20.07,79.678,India
Shrirangapattana,12.423,76.684,India
Chengam,12.309,78.791,India
Bazpur,29.153,79.108,India
Mangrol,25.331,76.51,India
Sohagpur,22.701,78.195,India
Murliganj,25.897,86.996,India
Reoti,25.851,84.378,India
Fatehganj West,28.466,79.307,India
Waraseoni,21.762,80.043,India
Taramangalam,11.694,77.97,India
Diu,20.714,70.982,India
Manihari,25.339,87.62,India
Lalganj,25.932,81.705,India
Alwaye,10.106,76.355,India
Kharakvasla,18.44,73.775,India
Dhanera,24.51,72.023,India
Penugonda,16.654,81.746,India
Mariani,26.657,94.315,India
Ladwa,29.994,77.046,India
Nagar,27.424,77.099,India
Doraha,30.8,76.024,India
Morinda,30.79,76.499,India
Panchla,22.537,88.138,India
Nadbai,27.223,77.196,India
Jhinjhak,26.561,79.734,India
Malpe,13.35,74.704,India
Birur,13.597,75.972,India
Mandal,25.441,74.57,India
Shishgarh,28.729,79.315,India
Keshorai Patan,25.293,75.939,India
Pawni,20.792,79.636,India
